city,propertyType,bedrooms,bathrooms,area,age,parking,furnished,price
Mumbai,House,1,4,3199,7,0,Fully Furnished,47606876
Hyderabad,House,2,4,3970,24,3,Semi Furnished,40151459
Mumbai,Villa,5,4,1008,2,2,Fully Furnished,21891141
Ahmedabad,Villa,5,3,2720,18,0,Fully Furnished,21589356
Bangalore,Villa,1,4,4566,25,1,Unfurnished,69428127
Hyderabad,Apartment,5,3,1661,12,0,Semi Furnished,15098743
Delhi,Commercial,4,1,4025,16,1,Fully Furnished,74397619
Vadodara,Apartment,1,4,2591,17,2,Semi Furnished,11214975
Surat,House,2,2,3171,17,0,Fully Furnished,17284704
Rajkot,Villa,5,1,2368,0,0,Semi Furnished,14964318
Bangalore,House,3,4,1442,21,2,Unfurnished,17315007
Ahmedabad,Villa,5,1,4915,15,3,Unfurnished,36808832
Ahmedabad,Villa,4,4,1256,0,0,Unfurnished,10599076
Surat,Villa,5,1,3578,2,1,Fully Furnished,26249889
Jaipur,Commercial,3,2,4005,12,0,Semi Furnished,35727150
Ahmedabad,Apartment,5,1,4428,17,2,Unfurnished,21089239
Hyderabad,Villa,2,4,1112,5,2,Unfurnished,15663186
Vadodara,Commercial,1,1,1568,9,0,Semi Furnished,11400060
Surat,House,1,2,2239,17,3,Unfurnished,11477577
Ahmedabad,Commercial,1,2,1808,25,3,Fully Furnished,15895900
Hyderabad,House,4,4,3510,13,2,Fully Furnished,36621259
Ahmedabad,Villa,3,2,757,15,1,Semi Furnished,6561119
Ahmedabad,House,4,4,2647,18,2,Fully Furnished,16227280
Rajkot,House,1,3,3116,11,1,Fully Furnished,14253899
Pune,Villa,3,3,1526,5,2,Unfurnished,21950449
Surat,House,4,2,1711,11,2,Fully Furnished,10900560
Surat,House,2,2,2249,0,2,Semi Furnished,12539334
Rajkot,Apartment,1,1,2499,15,1,Unfurnished,9012355
Hyderabad,Apartment,5,2,1521,6,2,Fully Furnished,14856666
Vadodara,Apartment,1,1,1350,16,0,Fully Furnished,6390955
Rajkot,Apartment,5,4,2247,7,1,Unfurnished,9255792
Rajkot,Apartment,5,4,672,5,0,Fully Furnished,4637695
Delhi,Commercial,5,1,4969,3,2,Unfurnished,90930834
Pune,Commercial,2,2,3524,16,0,Semi Furnished,54886315
Delhi,Commercial,4,4,4598,1,3,Semi Furnished,85272513
Hyderabad,Apartment,2,3,2824,13,2,Semi Furnished,24198006
Rajkot,Villa,5,4,2726,16,2,Unfurnished,16710387
Hyderabad,Apartment,2,1,4469,11,2,Unfurnished,37131180
Mumbai,Apartment,1,3,4298,12,1,Semi Furnished,52275467
Jaipur,Apartment,3,4,3425,24,3,Semi Furnished,18090305
Surat,Villa,1,2,2721,17,2,Semi Furnished,19000800
Pune,House,4,4,2042,20,1,Semi Furnished,22177691
Rajkot,Villa,3,4,976,16,0,Unfurnished,6412572
Pune,Commercial,4,1,2886,9,3,Semi Furnished,45972085
Delhi,Villa,5,1,4797,22,2,Semi Furnished,78080861
Ahmedabad,Commercial,1,4,1453,3,2,Unfurnished,12528741
Vadodara,House,3,4,594,12,2,Fully Furnished,4880919
Pune,House,2,3,687,19,2,Semi Furnished,7957292
Bangalore,Apartment,3,3,4873,21,3,Fully Furnished,47938041
Delhi,Apartment,4,3,3147,14,2,Semi Furnished,33242215
Delhi,House,4,2,4052,19,0,Fully Furnished,49987065
Delhi,Commercial,2,1,2308,13,2,Fully Furnished,42755736
Hyderabad,Commercial,3,4,4084,25,2,Unfurnished,61009494
Mumbai,Apartment,5,4,939,10,2,Semi Furnished,13099166
Surat,House,2,2,2883,7,0,Semi Furnished,15295918
Hyderabad,Villa,5,4,2335,3,2,Unfurnished,32480025
Ahmedabad,House,4,1,898,3,2,Fully Furnished,7320216
Pune,House,4,2,1886,6,0,Unfurnished,20453751
Delhi,Villa,4,4,4713,22,2,Semi Furnished,76805885
Ahmedabad,Villa,3,2,651,23,0,Unfurnished,5305861
Bangalore,Commercial,5,2,4349,5,3,Unfurnished,76161051
Ahmedabad,Apartment,5,1,2816,18,3,Fully Furnished,15083186
Mumbai,Apartment,5,1,4621,22,1,Semi Furnished,56585440
Pune,Apartment,2,1,2716,16,1,Fully Furnished,24600492
Delhi,House,4,4,2293,8,1,Fully Furnished,29741927
Bangalore,House,3,4,1355,17,3,Fully Furnished,17785474
Rajkot,Villa,3,4,2391,14,2,Semi Furnished,15072837
Surat,Villa,4,2,4172,8,3,Fully Furnished,30297750
Surat,Apartment,4,1,1548,7,1,Semi Furnished,8141352
Delhi,Apartment,2,1,3216,11,2,Unfurnished,32715084
Hyderabad,House,5,4,4203,21,0,Semi Furnished,42690518
Mumbai,Villa,5,4,1186,6,3,Semi Furnished,25025312
Vadodara,House,3,1,3764,7,1,Fully Furnished,19520405
Hyderabad,Villa,3,3,4604,9,0,Unfurnished,61225956
Vadodara,Apartment,1,4,4758,16,2,Semi Furnished,19633393
Ahmedabad,Apartment,5,4,3922,21,3,Fully Furnished,20287713
Jaipur,House,5,2,4542,17,1,Semi Furnished,27470522
Hyderabad,Apartment,5,4,4870,19,1,Unfurnished,41483155
Jaipur,House,2,1,607,3,1,Semi Furnished,4407955
Mumbai,Apartment,5,2,1169,19,2,Fully Furnished,16060176
Bangalore,Villa,4,4,2842,8,2,Semi Furnished,45001058
Vadodara,House,3,1,3493,9,3,Semi Furnished,18069991
Delhi,Villa,5,1,3566,18,2,Semi Furnished,58858425
Mumbai,House,1,1,1545,17,1,Unfurnished,22341535
Rajkot,Commercial,1,3,1938,22,2,Unfurnished,12737153
Delhi,Apartment,1,2,4278,5,2,Fully Furnished,44169534
Delhi,Villa,1,4,3934,10,3,Unfurnished,64048596
Pune,House,4,3,1393,5,1,Unfurnished,15741925
Vadodara,Apartment,3,1,3203,12,0,Unfurnished,12934524
Vadodara,Villa,4,1,2391,5,0,Unfurnished,15794857
Hyderabad,Apartment,1,4,4902,9,0,Fully Furnished,41650256
Mumbai,House,5,2,3466,10,2,Unfurnished,51570530
Jaipur,House,2,1,810,22,1,Fully Furnished,5599752
Mumbai,Villa,5,1,2301,1,3,Unfurnished,45654352
Delhi,Villa,3,4,948,8,0,Fully Furnished,16915548
Bangalore,Villa,1,4,2745,3,2,Unfurnished,42428890
Delhi,House,2,2,2855,3,1,Fully Furnished,35808084
Jaipur,Villa,1,1,708,4,1,Unfurnished,5741598
Vadodara,Apartment,2,2,4925,10,0,Semi Furnished,19953186
Hyderabad,House,3,1,1909,4,0,Fully Furnished,20416400
Jaipur,Apartment,4,1,929,22,0,Fully Furnished,5965151
Rajkot,House,1,1,3192,19,3,Fully Furnished,14643011
Vadodara,Apartment,3,2,3151,3,2,Fully Furnished,14191999
Jaipur,Commercial,5,1,4477,13,1,Unfurnished,39667539
Jaipur,Apartment,1,3,2763,25,1,Fully Furnished,14056906
Bangalore,Commercial,1,1,2895,3,0,Semi Furnished,50466525
Delhi,House,1,4,2649,21,2,Semi Furnished,32465717
Ahmedabad,Apartment,5,2,1945,22,3,Unfurnished,10256955
Pune,House,5,2,4232,4,2,Fully Furnished,45548806
Ahmedabad,Villa,4,3,3875,22,3,Fully Furnished,29799178
Bangalore,Commercial,1,2,4300,25,2,Semi Furnished,73774850
Surat,House,1,3,4190,4,2,Unfurnished,21827721
Vadodara,Villa,5,4,856,14,1,Unfurnished,6906717
Delhi,Commercial,5,4,4079,3,1,Unfurnished,74990103
Vadodara,Villa,3,1,2696,0,1,Semi Furnished,18019850
Bangalore,Commercial,5,3,3118,21,0,Unfurnished,54377574
Bangalore,House,2,3,4929,8,0,Fully Furnished,57409339
Bangalore,Apartment,3,3,4951,5,3,Fully Furnished,49077638
Mumbai,Commercial,1,3,4059,9,3,Fully Furnished,89150156
Hyderabad,House,5,1,1894,12,0,Semi Furnished,20042630
Rajkot,Villa,3,2,2072,17,2,Unfurnished,12150133
Jaipur,House,4,4,4637,16,1,Unfurnished,27682727
Ahmedabad,House,1,3,1751,1,2,Semi Furnished,10651744
Pune,Apartment,2,3,2592,1,2,Fully Furnished,24082555
Bangalore,Villa,5,3,1146,18,3,Fully Furnished,19838750
Rajkot,Villa,1,3,2930,24,2,Fully Furnished,17848660
Vadodara,Apartment,5,3,2793,10,2,Semi Furnished,12683783
Vadodara,House,1,1,4208,22,2,Fully Furnished,20701637
Mumbai,House,2,2,1652,19,2,Fully Furnished,25439069
Hyderabad,Villa,2,4,3861,23,1,Unfurnished,51123081
Jaipur,Villa,3,1,2991,14,3,Fully Furnished,24819785
Surat,Commercial,2,2,4647,21,0,Unfurnished,35359087
Jaipur,House,3,1,1844,3,0,Fully Furnished,12292495
Bangalore,House,2,1,1184,13,3,Semi Furnished,14709357
Bangalore,House,4,2,503,1,2,Fully Furnished,8011949
Rajkot,Villa,5,1,1145,11,3,Semi Furnished,8050317
Hyderabad,Villa,3,4,2840,2,2,Semi Furnished,39225357
Rajkot,Villa,5,2,4632,6,3,Unfurnished,27775649
Hyderabad,Commercial,3,1,3719,3,3,Semi Furnished,56653826
Bangalore,Villa,4,4,3039,0,3,Unfurnished,47998249
Bangalore,Villa,3,4,1438,14,0,Unfurnished,22415982
Bangalore,Commercial,4,4,2347,19,1,Semi Furnished,41735131
Vadodara,House,3,3,2145,13,1,Fully Furnished,11844487
Surat,Villa,4,2,4815,6,3,Fully Furnished,34755048
Hyderabad,Commercial,3,1,4593,23,1,Unfurnished,68176984
Bangalore,Apartment,1,1,4348,17,3,Semi Furnished,42182710
Ahmedabad,Villa,2,3,3242,1,1,Semi Furnished,24941637
Surat,Commercial,3,3,4924,20,0,Fully Furnished,38787281
Surat,Villa,4,3,4546,12,0,Fully Furnished,32538085
Hyderabad,Commercial,3,4,710,6,3,Unfurnished,11806752
Mumbai,House,5,4,3815,5,1,Semi Furnished,56814274
Jaipur,House,1,4,2332,13,3,Fully Furnished,15160301
Bangalore,Commercial,4,2,957,12,0,Semi Furnished,17531172
Hyderabad,Commercial,2,2,3887,11,3,Semi Furnished,58425951
Mumbai,Commercial,4,4,3388,22,3,Fully Furnished,75204745
Bangalore,Villa,1,2,1792,12,0,Fully Furnished,28121758
Rajkot,Villa,5,3,3279,23,3,Unfurnished,19767019
Mumbai,Apartment,4,4,2719,17,1,Semi Furnished,33954045
Mumbai,Apartment,1,3,4418,16,0,Fully Furnished,54022121
Rajkot,Apartment,4,1,2311,20,1,Fully Furnished,9559998
Pune,Commercial,4,4,577,10,1,Unfurnished,9870335
Delhi,Villa,1,2,4948,21,3,Unfurnished,79659616
Jaipur,Commercial,2,3,4985,19,2,Semi Furnished,44395186
Surat,Apartment,1,2,610,17,3,Semi Furnished,3690562
Bangalore,House,5,1,2618,1,2,Semi Furnished,31672613
Bangalore,Apartment,4,4,1300,6,0,Semi Furnished,13910722
Pune,Villa,5,3,2087,18,3,Unfurnished,29646702
Mumbai,Apartment,5,1,3076,20,3,Semi Furnished,38860177
Hyderabad,Villa,5,3,938,5,2,Fully Furnished,14887230
Delhi,Commercial,1,2,4911,19,1,Semi Furnished,89218673
Rajkot,Villa,3,3,2701,10,0,Semi Furnished,16484512
Rajkot,Apartment,1,3,1583,12,0,Semi Furnished,6260191
Hyderabad,House,3,3,3791,13,1,Semi Furnished,38503109
Ahmedabad,Villa,1,2,4734,2,3,Unfurnished,35093930
Jaipur,Commercial,2,1,4273,7,1,Unfurnished,37780798
Pune,Commercial,5,2,3731,18,2,Semi Furnished,58525875
Ahmedabad,Apartment,3,1,2485,8,1,Unfurnished,12131717
Vadodara,House,2,3,3818,5,0,Unfurnished,18517844
Rajkot,House,3,4,1224,24,1,Unfurnished,5879170
Hyderabad,Villa,5,2,1064,7,3,Unfurnished,15783026
Delhi,House,5,4,1590,25,3,Unfurnished,20403920
Mumbai,Villa,4,3,3181,24,1,Unfurnished,61677742
Hyderabad,Commercial,5,1,4412,0,0,Fully Furnished,67475486
Ahmedabad,Commercial,4,3,2661,7,2,Fully Furnished,23815949
Mumbai,Villa,4,1,3829,22,0,Semi Furnished,74613179
Rajkot,House,4,1,3840,21,0,Unfurnished,16485562
Rajkot,House,2,1,1973,6,0,Unfurnished,8855062
Hyderabad,House,4,3,4114,7,0,Fully Furnished,42297308
Bangalore,Apartment,2,3,734,6,2,Unfurnished,7669009
Bangalore,House,5,3,4819,23,0,Semi Furnished,56154872
Mumbai,Villa,1,1,4029,16,1,Fully Furnished,78224570
Surat,Apartment,3,2,3592,15,2,Fully Furnished,17034926
Rajkot,House,3,4,3600,15,3,Fully Furnished,17363620
Delhi,House,5,2,946,0,3,Unfurnished,13446767
Ahmedabad,House,5,4,4547,9,3,Semi Furnished,26772287
Delhi,Villa,1,2,3547,21,3,Unfurnished,57123199
Mumbai,Villa,3,3,1841,17,1,Semi Furnished,36758939
Delhi,Commercial,3,2,1298,1,2,Unfurnished,24859362
Ahmedabad,Villa,3,4,2662,23,1,Unfurnished,19717183
Delhi,Commercial,1,1,4339,11,1,Fully Furnished,79167477
Jaipur,Villa,4,4,3970,25,0,Unfurnished,31228963
Vadodara,Commercial,1,2,3868,24,2,Semi Furnished,27954447
Jaipur,Villa,2,2,4709,20,0,Fully Furnished,37350112
Rajkot,Commercial,2,3,4134,25,0,Fully Furnished,27225265
Hyderabad,Apartment,3,4,1006,11,2,Semi Furnished,9889132
Vadodara,House,3,2,2646,18,0,Semi Furnished,13556196
Ahmedabad,Commercial,3,3,1916,3,1,Unfurnished,16386262
Pune,Commercial,4,4,2605,25,3,Unfurnished,41357989
Mumbai,Apartment,4,3,4580,2,2,Unfurnished,56733208
Delhi,Commercial,3,1,745,10,3,Semi Furnished,14763448
Vadodara,Commercial,2,3,3964,6,0,Unfurnished,28533920
Hyderabad,Commercial,3,2,3246,15,3,Semi Furnished,49446046
Hyderabad,House,4,1,2293,4,0,Unfurnished,23437596
Mumbai,Villa,5,4,1172,11,2,Semi Furnished,24809219
Mumbai,Villa,1,3,1043,19,3,Fully Furnished,21363927
Vadodara,Commercial,4,2,4867,18,0,Fully Furnished,35667123
Rajkot,Commercial,1,1,3561,18,3,Unfurnished,22656691
Rajkot,House,5,1,2764,14,1,Unfurnished,12973373
Vadodara,House,3,2,4509,10,0,Unfurnished,21948827
Vadodara,Villa,5,4,4155,2,2,Unfurnished,27651992
Mumbai,Commercial,4,4,1476,12,1,Unfurnished,33162838
Jaipur,House,5,1,3789,4,3,Fully Furnished,24538229
Surat,Apartment,5,1,1849,17,1,Fully Furnished,9734922
Mumbai,Apartment,2,4,872,21,1,Semi Furnished,11671207
Delhi,Commercial,3,2,3569,20,2,Unfurnished,65225800
Pune,Villa,2,1,2953,19,2,Fully Furnished,41449035
Jaipur,House,5,4,3683,14,2,Semi Furnished,23387237
Pune,House,5,4,3850,17,0,Semi Furnished,40954159
Rajkot,House,3,1,2137,23,1,Semi Furnished,9714014
Rajkot,House,4,3,925,16,0,Fully Furnished,5698754
Mumbai,Villa,5,1,1694,0,2,Unfurnished,34365080
Rajkot,Villa,5,1,1546,2,2,Semi Furnished,10889062
Bangalore,Villa,3,2,4048,2,1,Unfurnished,62607941
Vadodara,Commercial,1,1,1484,18,0,Semi Furnished,10583177
Mumbai,Commercial,3,2,1038,20,1,Unfurnished,23090685
Bangalore,House,3,3,2293,14,3,Unfurnished,27154031
Ahmedabad,Commercial,4,3,2633,11,3,Fully Furnished,23843273
Hyderabad,Apartment,2,4,893,14,0,Unfurnished,7626158
Jaipur,Villa,3,4,3394,7,1,Semi Furnished,27766039
Delhi,Villa,2,4,1261,3,3,Fully Furnished,22126237
Delhi,Villa,4,1,1012,22,3,Fully Furnished,17876808
Delhi,Commercial,3,1,3444,17,0,Fully Furnished,63467192
Vadodara,House,5,2,4321,16,2,Unfurnished,21800192
Hyderabad,Apartment,5,3,4406,2,2,Semi Furnished,38214615
Surat,Apartment,1,1,2616,15,0,Fully Furnished,11867751
Ahmedabad,Commercial,3,4,4726,10,0,Unfurnished,39083698
Hyderabad,Apartment,5,4,1018,9,3,Unfurnished,10008887
Ahmedabad,House,4,3,1920,6,3,Fully Furnished,12771524
Hyderabad,Commercial,2,2,1406,23,2,Semi Furnished,21281888
Surat,House,4,1,3532,13,1,Fully Furnished,19461350
Bangalore,Commercial,5,2,2415,12,1,Unfurnished,42394978
Rajkot,Villa,2,1,2560,22,3,Semi Furnished,15176335
Ahmedabad,House,5,4,1573,16,0,Unfurnished,10021944
Ahmedabad,House,1,4,4765,17,2,Unfurnished,26338433
Jaipur,Apartment,2,3,4633,5,3,Unfurnished,23585455
Mumbai,Commercial,5,2,2933,10,0,Fully Furnished,65698813
Hyderabad,Apartment,2,2,1486,25,3,Unfurnished,12617490
Vadodara,House,2,2,4247,10,2,Unfurnished,20539271
Delhi,Commercial,1,3,3112,9,2,Unfurnished,56692757
Mumbai,Commercial,3,3,2074,5,2,Unfurnished,45934641
Bangalore,Apartment,4,1,1795,23,2,Fully Furnished,18600488
Mumbai,Apartment,1,4,1303,15,3,Fully Furnished,17553408
Bangalore,Commercial,3,2,3635,0,0,Semi Furnished,63537122
Mumbai,Villa,4,3,1644,15,2,Unfurnished,32978474
Rajkot,Commercial,2,2,3748,22,2,Unfurnished,24235326
Vadodara,Villa,3,3,4401,23,0,Unfurnished,27803971
Bangalore,Villa,1,3,2483,13,1,Unfurnished,37879651
Jaipur,Apartment,2,3,4685,11,1,Semi Furnished,23316588
Vadodara,Commercial,1,3,2433,16,3,Unfurnished,17836086
Mumbai,Apartment,1,2,4547,8,3,Semi Furnished,55947773
Vadodara,Commercial,2,4,3614,19,1,Semi Furnished,26462292
Surat,Apartment,3,2,1414,17,0,Semi Furnished,6878494
Hyderabad,Villa,1,3,811,25,2,Unfurnished,10914961
Jaipur,Villa,5,1,3851,24,0,Unfurnished,30371810
Bangalore,House,4,1,3655,2,0,Fully Furnished,43696578
Ahmedabad,Apartment,5,1,4476,25,0,Fully Furnished,21847982
Rajkot,Commercial,2,1,4278,15,2,Unfurnished,27761499
Jaipur,Villa,4,4,3477,21,1,Unfurnished,27551551
Pune,Villa,3,1,3949,9,1,Fully Furnished,55337216
Jaipur,House,5,2,3660,25,3,Unfurnished,22099101
Jaipur,Commercial,3,1,4990,13,1,Fully Furnished,44903653
Pune,Commercial,1,4,2032,20,1,Unfurnished,31550077
Pune,Villa,4,4,1271,12,2,Fully Furnished,19550016
Surat,House,1,1,2173,5,1,Unfurnished,11454527
Mumbai,Commercial,2,1,3941,20,3,Semi Furnished,85955938
Jaipur,House,4,1,3000,22,0,Fully Furnished,18460374
Vadodara,House,5,4,2148,23,0,Unfurnished,11284383
Mumbai,House,5,1,2391,2,2,Unfurnished,35899412
Vadodara,Commercial,3,1,4118,14,1,Fully Furnished,30351853
Pune,Commercial,5,2,3975,7,3,Fully Furnished,63254776
Vadodara,House,1,3,2303,4,2,Unfurnished,11674328
Ahmedabad,Apartment,1,1,4919,20,0,Unfurnished,21941805
Ahmedabad,Commercial,2,1,1126,20,1,Unfurnished,9162147
Vadodara,Villa,2,4,3368,4,0,Unfurnished,21597514
Ahmedabad,Commercial,3,3,1962,1,2,Fully Furnished,17870917
Ahmedabad,Apartment,1,4,1456,10,0,Fully Furnished,7941522
Surat,Apartment,1,3,690,21,2,Unfurnished,3096583
Vadodara,Villa,1,1,1430,5,3,Semi Furnished,9761083
Delhi,House,4,4,840,6,0,Fully Furnished,12438578
Rajkot,Apartment,4,1,2828,19,1,Semi Furnished,10885690
Jaipur,Apartment,1,3,3530,3,2,Unfurnished,17687247
Bangalore,Apartment,4,3,3854,2,0,Fully Furnished,38829311
Delhi,House,3,2,3279,19,0,Unfurnished,40013282
Pune,House,4,2,2967,15,0,Semi Furnished,31380498
Rajkot,House,3,4,3265,0,0,Semi Furnished,15540403
Rajkot,Villa,4,2,3589,8,0,Fully Furnished,22085428
Delhi,Villa,5,1,1322,17,2,Semi Furnished,22949075
Hyderabad,Apartment,4,1,4125,14,2,Semi Furnished,35421929
Bangalore,House,4,1,977,25,3,Unfurnished,11798161
Mumbai,House,1,2,671,15,1,Fully Furnished,10853261
Rajkot,Commercial,5,2,4600,2,2,Fully Furnished,31769587
Delhi,Apartment,1,4,3646,3,3,Fully Furnished,38085705
Ahmedabad,Villa,2,3,4320,10,2,Unfurnished,32114091
Mumbai,Apartment,3,3,3004,7,2,Semi Furnished,37753667
Jaipur,House,4,4,1929,13,1,Fully Furnished,13296557
Surat,Apartment,2,2,2045,8,2,Unfurnished,9423336
Pune,House,5,2,4285,14,3,Fully Furnished,46332911
Surat,House,3,4,1461,25,3,Unfurnished,8099722
Surat,House,1,1,2486,25,3,Fully Furnished,13770931
Surat,Commercial,5,4,4796,20,1,Fully Furnished,38410957
Ahmedabad,Apartment,4,4,1653,10,2,Unfurnished,8642825
Jaipur,Apartment,4,2,3212,0,2,Semi Furnished,17420444
Bangalore,Apartment,3,1,3910,16,0,Unfurnished,37676025
Pune,House,5,4,2118,14,2,Unfurnished,23366993
Ahmedabad,Villa,1,1,1920,8,0,Semi Furnished,14183200
Hyderabad,Commercial,2,2,4582,18,3,Unfurnished,68064053
Jaipur,Apartment,3,2,2094,24,0,Unfurnished,10269178
Pune,Apartment,5,4,2811,14,0,Semi Furnished,25847393
Pune,Villa,1,2,2172,2,1,Semi Furnished,30497221
Mumbai,Commercial,1,3,3599,11,0,Unfurnished,78209819
Surat,Villa,1,1,4466,8,1,Fully Furnished,31067719
Bangalore,House,1,1,1672,1,1,Fully Furnished,20248556
Pune,House,4,2,893,15,3,Fully Furnished,11478340
Jaipur,Villa,4,3,4288,3,3,Fully Furnished,35677131
Vadodara,Villa,1,1,4073,19,3,Unfurnished,25884921
Pune,Commercial,5,3,1712,21,1,Unfurnished,27432083
Surat,Apartment,1,1,4542,16,1,Unfurnished,19115591
Pune,Commercial,1,1,2114,22,3,Semi Furnished,32810016
Hyderabad,Commercial,3,1,4807,25,1,Semi Furnished,71822360
Ahmedabad,Commercial,1,4,1133,4,2,Semi Furnished,10185310
Hyderabad,Villa,5,3,2103,19,0,Fully Furnished,29768274
Delhi,House,4,3,977,25,1,Semi Furnished,12935471
Mumbai,House,3,1,1999,16,2,Fully Furnished,30463582
Jaipur,Apartment,1,4,4207,3,3,Semi Furnished,21776524
Bangalore,House,3,4,508,6,0,Fully Furnished,7835906
Delhi,House,2,1,578,14,1,Fully Furnished,8347900
Pune,Villa,2,4,527,3,0,Unfurnished,8104974
Jaipur,House,5,4,1617,4,2,Fully Furnished,12230597
Bangalore,Apartment,5,2,3041,17,3,Semi Furnished,30864608
Ahmedabad,Apartment,2,1,682,22,3,Unfurnished,3542750
Pune,House,1,1,3072,24,3,Unfurnished,31805860
Vadodara,Commercial,3,2,1977,14,0,Fully Furnished,15088324
Bangalore,Villa,4,4,4073,11,3,Semi Furnished,64152650
Mumbai,Apartment,3,2,1187,20,0,Unfurnished,14858024
Mumbai,Commercial,2,4,2952,11,3,Semi Furnished,65015455
Vadodara,Apartment,2,3,4151,13,2,Unfurnished,17001020
Pune,Commercial,2,1,2531,2,0,Unfurnished,39371187
Delhi,House,5,1,1882,25,1,Fully Furnished,24532113
Bangalore,Commercial,2,2,633,15,0,Fully Furnished,11829780
Rajkot,Villa,1,2,2047,13,3,Fully Furnished,12939534
Jaipur,Villa,5,2,4551,17,1,Semi Furnished,36725415
Hyderabad,Villa,3,4,2036,5,2,Semi Furnished,28610803
Surat,Villa,3,3,4064,17,2,Semi Furnished,28500045
Hyderabad,Commercial,1,3,1065,23,1,Fully Furnished,16541676
Hyderabad,Commercial,1,4,1238,12,2,Semi Furnished,19347910
Vadodara,House,5,4,2246,5,2,Semi Furnished,12478340
Ahmedabad,Villa,2,3,3139,23,2,Semi Furnished,23346790
Vadodara,Apartment,1,4,2400,2,3,Fully Furnished,11054683
Delhi,Apartment,4,2,2711,4,1,Fully Furnished,29457013
Hyderabad,Commercial,4,3,2122,4,1,Fully Furnished,33376766
Delhi,Commercial,3,1,3470,16,2,Unfurnished,63234879
Delhi,House,3,4,2921,21,0,Unfurnished,35931687
Delhi,Apartment,2,3,3787,14,0,Fully Furnished,38938861
Bangalore,Apartment,4,2,4922,25,2,Semi Furnished,47984122
Delhi,Apartment,1,4,2509,15,0,Fully Furnished,26425564
Vadodara,Apartment,5,3,799,17,1,Unfurnished,4503507
Surat,Commercial,2,3,876,10,2,Semi Furnished,7872109
Jaipur,Villa,5,1,1416,15,2,Unfurnished,12174266
Ahmedabad,Apartment,1,4,3499,11,0,Semi Furnished,16470220
Pune,Commercial,5,1,2863,2,1,Semi Furnished,45862985
Ahmedabad,Apartment,3,2,2085,16,3,Fully Furnished,11124225
Delhi,House,5,2,1518,4,1,Fully Furnished,20445791
Surat,Commercial,3,1,953,25,3,Semi Furnished,8213989
Vadodara,Commercial,2,3,2236,5,1,Fully Furnished,17631696
Bangalore,Apartment,2,3,3588,15,1,Fully Furnished,35553805
Mumbai,House,3,4,1910,4,1,Semi Furnished,29104479
Hyderabad,House,5,2,2506,7,2,Fully Furnished,27081563
Vadodara,Commercial,1,2,1976,4,1,Fully Furnished,15438661
Pune,Commercial,1,4,3399,16,1,Semi Furnished,52790018
Surat,Commercial,2,1,4655,25,0,Fully Furnished,36307386
Surat,House,3,2,2793,3,1,Fully Furnished,16160287
Rajkot,Villa,5,4,3535,5,1,Fully Furnished,22603971
Rajkot,House,1,2,4514,24,2,Fully Furnished,20282606
Ahmedabad,Apartment,5,2,2388,13,3,Semi Furnished,12980523
Pune,Apartment,3,3,3314,8,2,Semi Furnished,29705647
Mumbai,House,5,4,2322,15,1,Semi Furnished,35551261
Rajkot,House,2,2,2578,17,1,Unfurnished,11461353
Pune,Villa,4,2,4535,17,2,Unfurnished,62694124
Jaipur,House,1,1,3689,10,1,Unfurnished,21350774
Bangalore,Villa,3,4,3598,14,2,Semi Furnished,55926218
Pune,Commercial,1,4,1266,11,0,Fully Furnished,20910933
Rajkot,House,2,2,3498,12,1,Fully Furnished,16231591
Pune,Apartment,1,2,3246,24,2,Unfurnished,27498706
Rajkot,Villa,1,1,2408,14,1,Fully Furnished,14380416
Ahmedabad,House,2,1,1180,14,1,Fully Furnished,7555446
Vadodara,Commercial,1,4,4915,12,3,Semi Furnished,35644853
Ahmedabad,Commercial,1,4,2825,17,3,Unfurnished,23791873
Hyderabad,Villa,4,1,1884,19,2,Fully Furnished,26327899
Surat,Apartment,2,3,2200,16,1,Semi Furnished,9904911
Jaipur,House,2,4,3523,6,1,Fully Furnished,22199916
Jaipur,Villa,5,4,2065,21,1,Unfurnished,16919929
Rajkot,Apartment,4,3,2115,6,1,Unfurnished,8813561
Jaipur,Apartment,1,4,3614,9,0,Unfurnished,17827619
Surat,Commercial,3,3,3882,25,2,Fully Furnished,30827313
Rajkot,Commercial,3,4,1739,13,0,Unfurnished,12033347
Ahmedabad,Apartment,3,4,525,6,1,Unfurnished,3648916
Ahmedabad,Apartment,5,3,2054,18,0,Unfurnished,10323379
Jaipur,Commercial,2,1,675,11,1,Fully Furnished,7449902
Delhi,House,1,2,566,9,2,Unfurnished,7544306
Vadodara,House,4,1,4033,1,0,Unfurnished,20165379
Vadodara,House,5,2,1061,4,0,Unfurnished,6117580
Pune,Apartment,1,4,885,23,3,Fully Furnished,8964674
Jaipur,Commercial,1,3,1765,22,0,Fully Furnished,16308456
Hyderabad,Commercial,4,2,1340,1,0,Fully Furnished,21878414
